;;"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52"
2021-07-14 00:00:00;2021-07-14 02:00:00;51,4379;5,3582;24,10;28,63;34,69;8372;51,5108;5,3606;18,73;22,10;28,71;51,4915;5,4392;17,18;20,68;28,75;51,4024;5,3515;27,23;31,68;38,67;51,4567;5,4381;16,82;19,91;26,66;51,4465;5,4482;21,23;24,47;29,96;51,4422;5,4844;21,90;25,24;30,95;51,3706;5,1565;21,52;25,36;32,22;51,4454;5,4855;20,07;23,39;28,88;51,4415;5,4713;20,25;23,48;28,80;51,4815;5,5199;15,94;18,98;25,32;;;;;;;51,3468;5,3887;23,62;27,28;33,78;51,4136;5,4707;21,15;24,84;30,35;51,5696;5,3114;18,18;21,31;30,12;;;16,73;19,59;25,95;51,4372;5,4234;17,31;20,60;27,48;51,4584;5,4050;24,89;29,07;35,41;51,4447;5,4787;21,00;24,52;30,06;51,4546;5,3888;31,21;36,75;43,52;;51,4491;5,4570;25,78;29,34;35,07;51,4351;5,4797;20,25;23,22;28,91;51,4374;5,4513;18,30;21,37;28,12;51,4797;5,4751;19,29;22,02;27,16;51,5295;5,4719;21,94;25,05;32,08;51,4387;5,4822;25,13;29,05;34,86;51,4686;5,4722;24,92;28,79;34,91;51,4390;5,4650;23,28;26,96;32,98;51,4527;5,4851;25,59;29,28;35,19;51,4320;5,6272;26,85;31,51;39,95;51,5923;5,7812;22,28;25,17;32,29;51,5305;5,2845;20,96;24,77;33,30;51,3565;5,6360;17,51;20,03;26,89;51,5835;5,5480;17,76;21,71;27,52;24,43;28,56;35,95;51,4735;5,6531;17,68;21,24;26,36;51,4692;5,6348;18,67;21,97;26,91;51,4781;5,6568;17,19;20,79;25,60
2021-07-15 00:00:00;2021-07-15 02:00:00;51,4379;5,3582;9,61;11,21;15,79;5288;51,5108;5,3606;7,82;9,51;14,77;51,4915;5,4392;6,40;8,05;14,04;51,4025;5,3514;14,08;15,59;21,18;51,4569;5,4384;6,38;7,63;13,19;51,4464;5,4484;8,25;9,79;13,82;51,4422;5,4844;8,38;10,16;14,36;51,3706;5,1565;9,88;11,34;16,41;51,4454;5,4855;8,05;9,58;13,70;51,4413;5,4714;7,60;9,28;13,44;51,4815;5,5199;6,71;8,36;14,22;;;;;;;51,3468;5,3887;9,95;11,18;16,34;51,4137;5,4707;8,05;9,50;13,55;51,5696;5,3114;8,02;9,64;15,83;;;6,72;8,15;13,65;51,4372;5,4234;6,85;8,30;13,45;51,4584;5,4050;9,91;11,59;16,74;51,4447;5,4787;8,07;9,70;14,19;;;;;;;51,4491;5,4569;9,57;11,26;15,74;51,4351;5,4798;7,21;8,94;13,40;51,4375;5,4518;8,32;9,45;14,78;51,4797;5,4751;6,34;7,90;11,67;51,5295;5,4719;9,64;11,49;17,36;51,4386;5,4818;10,08;12,03;16,83;51,4687;5,4722;9,52;11,28;15,86;51,4390;5,4650;8,24;10,21;14,69;51,4528;5,4851;10,55;12,34;16,86;51,4320;5,6272;13,77;15,89;23,35;51,5923;5,7812;11,51;13,63;22,28;51,5304;5,2844;9,53;11,37;17,95;51,3564;5,6360;7,41;8,74;14,68;51,5835;5,5480;8,29;10,26;15,37;12,11;14,39;21,33;51,4735;5,6531;10,12;12,24;16,97;51,4692;5,6348;8,57;10,36;14,74;51,4781;5,6568;7,90;9,74;14,17
2021-07-16 00:00:00;2021-07-16 02:00:00;51,4379;5,3582;10,03;14,64;26,43;7049;51,5108;5,3606;8,25;12,98;25,86;51,4915;5,4392;6,93;11,36;25,20;51,4025;5,3514;14,15;18,59;33,84;51,4566;5,4382;6,64;10,08;22,97;51,4464;5,4485;8,64;12,89;21,29;51,4422;5,4844;8,96;13,46;21,93;51,3707;5,1565;10,21;14,60;29,42;51,4454;5,4855;8,13;12,48;22,36;51,4415;5,4714;8,58;13,11;22,43;51,4815;5,5199;6,81;11,24;24,71;;;;;;;51,3468;5,3887;10,79;14,96;30,17;51,4137;5,4707;8,03;12,01;21,34;51,5696;5,3114;8,45;12,46;26,52;;;6,87;10,77;23,52;51,4372;5,4234;7,26;11,34;24,71;51,4585;5,4050;10,00;14,80;26,14;51,4445;5,4787;8,28;12,59;22,17;;;;;;;51,4491;5,4569;10,42;15,16;24,96;51,4352;5,4797;8,68;12,98;22,30;51,4375;5,4518;7,66;10,54;23,36;51,4797;5,4751;7,90;12,05;20,18;51,5295;5,4718;9,63;14,13;27,52;51,4383;5,4810;10,78;15,56;25,54;51,4687;5,4721;9,84;14,51;25,00;51,4390;5,4650;10,22;15,56;25,39;51,4528;5,4851;10,58;15,30;25,29;51,4320;5,6272;10,80;16,10;37,64;51,5923;5,7812;10,82;16,23;34,02;51,5304;5,2845;9,41;13,76;28,64;51,3564;5,6359;7,49;11,15;25,52;51,5835;5,5480;7,14;11,80;22,18;9,43;15,14;31,87;51,4735;5,6531;8,11;13,17;23,45;51,4693;5,6348;7,72;12,35;22,60;51,4775;5,6568;7,22;11,92;21,90
2021-07-17 00:00:00;2021-07-17 02:00:00;51,4379;5,3582;7,00;9,84;18,08;9855;51,5108;5,3606;5,56;8,36;17,21;51,4915;5,4392;4,83;7,66;17,50;51,4025;5,3514;12,13;14,92;24,53;51,4568;5,4384;4,70;6,91;16,50;51,4465;5,4482;5,94;8,53;14,72;51,4422;5,4844;6,21;9,10;14,94;51,3707;5,1566;7,24;9,56;17,98;51,4454;5,4855;5,73;8,41;14,61;51,4415;5,4713;6,01;8,83;15,63;51,4815;5,5199;4,84;7,62;17,31;;;;;;;51,3468;5,3887;7,96;10,41;19,45;51,4137;5,4707;5,64;8,13;15,20;51,5696;5,3114;5,68;8,10;18,41;;;4,98;7,41;16,14;51,4372;5,4234;5,14;7,70;16,85;51,4583;5,4050;6,83;9,73;17,68;51,4444;5,4787;5,74;8,48;15,45;;;;;;;51,4492;5,4569;7,39;10,39;17,26;51,4352;5,4797;5,93;8,68;15,60;51,4375;5,4518;5,52;7,35;16,18;51,4797;5,4751;5,17;7,87;14,13;51,5295;5,4719;6,97;9,93;19,74;51,4385;5,4817;7,77;10,87;18,21;51,4687;5,4721;6,70;9,56;16,82;51,4390;5,4650;7,03;10,30;17,50;51,4528;5,4850;7,26;10,26;17,15;51,4320;5,6272;8,29;11,42;24,82;51,5923;5,7813;7,80;10,99;22,53;51,5305;5,2846;6,45;8,88;17,88;51,3564;5,6358;5,60;7,97;18,28;51,5835;5,5480;4,93;7,82;15,06;6,34;9,81;21,01;51,4736;5,6531;5,82;8,81;15,66;51,4692;5,6349;5,32;8,11;15,24;51,4778;5,6570;4,90;7,79;14,72
2021-07-18 00:00:00;2021-07-18 02:00:00;51,4379;5,3582;7,39;8,48;12,85;10733;51,5108;5,3606;5,56;6,64;11,34;51,4915;5,4392;4,23;5,24;11,34;51,4025;5,3514;13,34;14,45;19,09;51,4567;5,4384;4,14;4,90;9,33;51,4465;5,4483;4,86;5,84;9,87;51,4422;5,4844;5,26;6,43;10,36;51,3707;5,1566;6,82;7,71;11,96;51,4454;5,4855;5,37;6,40;10,13;51,4414;5,4713;4,98;6,14;10,28;51,4815;5,5200;3,95;4,96;9,30;;;;;;;51,3468;5,3887;7,91;8,84;13,47;51,4137;5,4707;5,08;6,02;9,81;51,5696;5,3113;5,21;6,11;11,58;51,4332;5,5197;4,25;5,23;9,99;51,4372;5,4234;4,81;5,77;10,25;51,4583;5,4050;6,68;7,83;12,07;51,4444;5,4787;5,16;6,21;10,11;;;;;;;51,4491;5,4570;6,58;7,73;11,79;51,4352;5,4797;3,93;5,08;9,82;51,4375;5,4518;5,38;6,14;10,37;51,4797;5,4751;3,46;4,46;8,23;51,5295;5,4719;6,20;7,25;12,22;51,4387;5,4818;6,58;7,81;12,01;51,4687;5,4721;5,91;7,11;11,14;51,4390;5,4650;5,24;6,56;10,75;51,4528;5,4850;6,49;7,63;11,65;51,4320;5,6272;7,80;8,99;14,49;51,5923;5,7812;7,62;8,73;14,42;51,5304;5,2846;5,97;6,95;12,38;51,3563;5,6359;4,45;5,30;10,63;51,5835;5,5480;4,72;5,92;10,23;5,83;7,23;13,05;51,4735;5,6531;5,38;6,54;10,30;51,4692;5,6349;4,73;5,79;9,76;51,4774;5,6565;4,66;5,83;9,82
2021-07-19 00:00:00;2021-07-19 02:00:00;51,4379;5,3582;14,94;16,86;21,26;8026;51,5108;5,3606;10,39;11,86;16,53;51,4915;5,4392;9,84;11,47;16,83;51,4025;5,3514;19,20;21,00;26,32;51,4568;5,4384;10,43;11,79;16,05;51,4464;5,4485;12,34;13,96;17,95;51,4422;5,4844;12,16;13,64;17,48;51,3707;5,1566;13,25;14,72;19,32;51,4454;5,4855;12,49;14,07;17,98;51,4414;5,4713;11,78;13,43;17,47;51,4815;5,5199;9,60;11,07;15,35;;;;;;;51,3468;5,3887;14,86;16,36;21,13;51,4137;5,4707;12,67;14,53;20,45;51,5697;5,3113;10,22;11,63;17,07;51,4332;5,5198;9,77;11,20;15,65;51,4372;5,4234;10,11;11,61;16,45;51,4584;5,4050;14,86;16,92;21,45;51,4446;5,4788;12,51;14,21;18,43;;;;;;;51,4492;5,4569;15,36;17,14;21,54;51,4351;5,4797;10,60;12,13;16,54;51,4375;5,4518;11,63;13,00;17,41;51,4798;5,4751;10,07;11,43;15,14;51,5295;5,4719;13,34;14,88;19,94;51,4386;5,4817;14,34;16,34;20,71;51,4687;5,4722;14,69;16,51;20,68;51,4390;5,4650;12,95;14,73;19,32;51,4527;5,4851;15,45;17,27;21,63;51,4320;5,6272;14,90;16,85;22,02;51,5923;5,7812;14,68;16,43;22,48;51,5305;5,2846;11,49;12,99;18,05;51,3564;5,6361;10,73;12,17;17,56;51,5835;5,5480;11,44;13,28;17,09;13,01;14,92;19,77;51,4735;5,6531;12,99;15,11;19,25;51,4693;5,6348;11,25;13,08;17,13;51,4779;5,6568;10,84;12,75;16,80
2021-07-20 00:00:00;2021-07-20 02:00:00;51,4379;5,3582;22,76;26,15;30,67;13242;51,5108;5,3606;17,08;18,98;23,34;51,4915;5,4392;15,18;17,24;21,99;51,4025;5,3514;26,72;30,17;35,81;51,4570;5,4384;16,61;18,76;22,83;51,4465;5,4483;19,14;21,28;25,35;51,4422;5,4844;19,49;21,17;25,27;51,3707;5,1566;21,98;24,41;29,11;51,4454;5,4855;18,62;20,84;24,80;51,4416;5,4714;18,46;20,54;24,93;51,4815;5,5199;14,78;16,70;20,86;51,4681;5,3901;13,52;14,62;18,17;11655;51,3468;5,3887;22,57;25,27;30,18;51,4137;5,4707;19,09;21,73;25,78;51,5697;5,3113;17,02;18,72;23,54;51,4331;5,5198;15,38;17,29;21,54;51,4372;5,4234;15,81;17,91;22,10;51,4584;5,4050;23,05;26,26;30,92;51,4447;5,4788;19,27;21,69;26,00;51,4546;5,3887;14,02;15,20;18,84;12720;51,4492;5,4569;23,12;25,40;29,93;51,4351;5,4798;18,77;20,51;24,68;51,4375;5,4518;16,17;18,44;22,75;51,4798;5,4751;18,15;19,59;23,37;51,5295;5,4719;19,61;21,33;25,72;51,4387;5,4816;22,70;25,51;29,75;51,4687;5,4722;22,51;25,13;29,68;51,4390;5,4650;21,34;23,42;27,84;51,4527;5,4851;23,44;25,96;30,60;51,4320;5,6272;20,45;23,31;28,19;51,5923;5,7813;19,11;21,11;27,44;51,5304;5,2846;19,16;21,47;26,53;51,3565;5,6359;16,54;18,46;23,85;51,5835;5,5480;16,32;18,55;22,39;18,79;20,89;25,24;51,4735;5,6531;17,37;20,10;24,18;51,4693;5,6349;16,38;18,62;22,48;51,4778;5,6568;15,61;18,16;22,00
2021-07-21 00:00:00;2021-07-21 02:00:00;51,4379;5,3582;15,47;17,31;21,00;16343;51,5108;5,3606;12,82;14,22;18,72;51,4915;5,4392;11,12;12,47;17,70;51,4025;5,3514;21,28;23,23;27,85;51,4569;5,4384;11,04;12,17;15,65;51,4465;5,4483;13,06;14,32;17,91;51,4422;5,4844;13,02;14,15;17,57;51,3707;5,1565;16,59;18,09;22,04;51,4454;5,4855;13,05;14,38;17,67;51,4415;5,4713;12,66;13,98;17,48;51,4815;5,5199;9,14;10,17;13,66;51,4681;5,3901;11,88;13,56;18,99;17332;51,3468;5,3887;16,69;18,22;22,42;51,4137;5,4707;13,31;14,86;18,32;51,5696;5,3113;13,22;14,46;19,11;51,4332;5,5197;10,41;11,59;15,47;51,4372;5,4234;11,00;12,35;16,16;51,4584;5,4049;15,83;17,70;21,58;51,4447;5,4788;13,46;14,98;18,65;51,4546;5,3887;13,83;15,34;19,37;18656;51,4492;5,4569;16,16;17,59;21,54;51,4351;5,4798;12,02;13,18;16,86;51,4375;5,4518;12,03;13,36;17,11;51,4797;5,4751;11,65;12,54;15,83;51,5295;5,4719;14,76;15,96;20,29;51,4391;5,4819;15,86;17,64;21,50;51,4687;5,4723;15,44;17,00;20,72;51,4390;5,4650;14,05;15,50;19,86;51,4528;5,4851;16,39;17,92;21,70;51,4320;5,6272;15,70;17,37;21,49;51,5923;5,7812;15,39;16,83;22,42;51,5304;5,2846;14,40;15,96;20,66;51,3565;5,6359;12,04;13,26;19,81;51,5835;5,5480;13,67;15,58;19,38;14,06;15,57;19,62;51,4735;5,6531;13,09;14,93;18,49;51,4692;5,6347;12,09;13,65;17,14;51,4777;5,6568;11,98;13,74;17,19
2021-07-22 00:00:00;2021-07-22 02:00:00;51,4379;5,3581;17,32;20,06;24,18;13558;51,5108;5,3606;12,99;14,86;19,71;51,4915;5,4392;11,47;13,39;18,96;51,4025;5,3514;22,26;25,45;30,82;51,4569;5,4383;14,71;16,53;20,93;51,4465;5,4483;14,45;16,43;20,52;51,4422;5,4844;15,43;17,35;21,37;51,3706;5,1565;15,61;17,73;22,10;51,4454;5,4854;14,84;17,04;20,99;51,4414;5,4713;14,61;16,75;21,04;51,4815;5,5199;11,32;13,08;17,62;51,4681;5,3901;13,45;15,38;19,70;13140;51,3468;5,3887;16,65;18,90;23,57;51,4137;5,4707;14,24;16,44;20,17;51,5696;5,3114;12,46;14,08;19,28;51,4332;5,5198;12,39;14,31;18,89;51,4372;5,4234;11,86;13,78;18,35;51,4585;5,4050;17,22;20,13;24,48;51,4448;5,4788;15,00;17,33;21,79;51,4546;5,3887;16,31;18,49;22,95;19977;51,4492;5,4569;18,14;20,50;24,91;51,4354;5,4798;14,94;16,83;21,29;51,4375;5,4518;12,74;14,93;19,29;51,4797;5,4751;13,99;15,49;19,28;51,5295;5,4719;15,90;17,69;22,73;51,4385;5,4816;18,49;21,32;25,94;51,4686;5,4723;17,49;20,14;24,50;51,4390;5,4650;16,82;19,00;24,07;51,4528;5,4851;18,82;21,35;25,59;51,4320;5,6272;17,85;20,54;25,85;51,5923;5,7812;16,78;18,63;25,31;51,5304;5,2846;13,51;15,30;20,56;51,3565;5,6360;12,25;13,73;19,60;51,5835;5,5480;13,90;16,36;20,41;16,39;18,66;24,17;51,4735;5,6531;15,05;17,74;21,95;51,4693;5,6347;13,86;16,17;20,05;51,4776;5,6567;13,40;15,87;20,03
2021-07-23 00:00:00;2021-07-23 02:00:00;51,4379;5,3581;13,21;14,69;19,13;15374;51,5108;5,3606;9,22;10,31;14,90;51,4915;5,4392;7,74;8,96;15,37;51,4025;5,3514;17,49;18,76;23,63;51,4568;5,4383;9,10;10,08;14,35;51,4465;5,4483;9,63;10,77;14,70;51,4422;5,4844;9,05;10,06;13,84;51,3706;5,1565;11,44;12,54;17,02;51,4454;5,4854;9,85;10,92;14,68;51,4416;5,4714;8,94;10,11;14,26;51,4815;5,5199;7,91;9,02;13,41;51,4681;5,3901;9,27;10,45;15,57;13762;51,3468;5,3887;11,52;12,51;17,42;51,4137;5,4707;8,98;10,02;13,83;51,5696;5,3114;9,37;10,45;15,71;51,4331;5,5197;7,08;8,02;12,87;51,4372;5,4234;8,24;9,32;13,91;51,4585;5,4050;12,08;13,52;17,58;51,4448;5,4788;9,72;10,89;14,84;51,4546;5,3887;10,44;11,78;15,73;14576;51,4491;5,4569;12,20;13,43;17,57;51,4353;5,4798;7,19;8,27;12,60;51,4375;5,4518;9,64;10,54;14,56;51,4797;5,4751;7,24;8,24;12,02;51,5295;5,4719;11,06;12,19;16,91;51,4389;5,4819;10,43;11,72;16,01;51,4686;5,4723;11,02;12,32;16,16;51,4390;5,4650;9,56;10,98;15,78;51,4528;5,4851;12,29;13,49;17,54;51,4320;5,6272;11,43;12,65;17,55;51,5923;5,7812;12,11;13,53;22,27;51,5305;5,2846;10,60;11,80;16,75;51,3565;5,6359;8,05;9,06;17,06;51,5835;5,5480;8,86;10,15;13,90;8,57;9,74;14,56;51,4735;5,6530;8,60;9,74;13,66;51,4692;5,6348;7,27;8,36;12,04;51,4780;5,6567;7,30;8,42;12,01
2021-07-24 00:00:00;2021-07-24 02:00:00;51,4379;5,3581;23,73;26,57;31,54;17939;51,5108;5,3606;17,79;19,69;24,60;51,4915;5,4392;16,06;18,16;23,65;51,4025;5,3514;26,33;28,96;34,87;51,4567;5,4381;15,90;17,58;21,77;51,4465;5,4483;19,58;21,60;26,18;51,4422;5,4844;19,35;21,10;25,45;51,3706;5,1565;18,94;20,80;25,79;51,4454;5,4854;18,82;20,85;25,21;51,4415;5,4713;18,60;20,52;25,07;51,4815;5,5199;15,04;16,85;21,33;51,4681;5,3901;18,91;20,83;25,47;18154;51,3468;5,3887;21,37;23,39;28,58;51,4136;5,4708;19,30;21,55;26,01;51,5696;5,3113;18,22;20,05;25,93;51,4332;5,5198;15,00;16,75;21,31;51,4372;5,4234;16,32;18,33;23,19;51,4583;5,4050;23,23;25,88;30,56;51,4448;5,4788;19,68;21,86;26,58;51,4546;5,3887;20,61;22,60;27,21;16862;51,4492;5,4569;23,25;25,40;30,49;51,4354;5,4797;17,77;19,50;24,07;51,4375;5,4518;17,69;19,70;24,43;51,4797;5,4751;17,96;19,46;23,59;51,5295;5,4719;21,02;22,83;28,03;51,4386;5,4821;21,91;24,33;29,12;51,4686;5,4723;23,35;25,81;30,52;51,4390;5,4650;20,29;22,32;27,10;51,4528;5,4851;23,83;26,04;31,06;51,4320;5,6272;21,59;24,26;29,47;51,5923;5,7812;23,14;25,47;32,20;51,5305;5,2846;20,20;22,67;28,58;51,3565;5,6358;16,16;17,85;24,55;51,5836;5,5480;19,59;22,23;26,66;20,72;23,04;27,98;51,4735;5,6530;18,38;20,92;25,39;51,4693;5,6349;18,11;20,31;24,62;51,4773;5,6567;17,03;19,53;23,66
2021-07-25 00:00:00;2021-07-25 02:00:00;51,4379;5,3581;8,59;9,61;13,60;11649;51,5108;5,3607;6,73;7,66;12,50;51,4915;5,4392;5,41;6,32;12,12;51,4025;5,3514;13,73;14,69;18,92;51,4570;5,4384;6,01;6,66;10,62;51,4465;5,4482;6,24;7,10;10,96;51,4422;5,4844;6,21;7,09;10,80;51,3706;5,1565;7,85;8,62;12,60;51,4454;5,4854;6,56;7,43;10,87;51,4415;5,4714;6,12;7,00;10,87;51,4815;5,5200;4,67;5,51;9,51;51,4681;5,3901;5,98;6,76;11,27;13299;51,3468;5,3887;8,15;8,92;13,69;51,4136;5,4708;6,39;7,27;10,88;51,5696;5,3113;6,71;7,48;12,25;51,4332;5,5197;5,12;5,92;10,46;51,4372;5,4233;6,03;6,90;11,30;51,4584;5,4050;8,07;9,15;12,97;51,4448;5,4787;6,41;7,32;11,14;51,4546;5,3887;6,77;7,82;11,75;14139;51,4492;5,4569;7,86;8,77;12,48;51,4355;5,4798;4,94;5,81;10,26;51,4376;5,4518;6,77;7,50;11,33;51,4797;5,4751;4,53;5,28;8,89;51,5295;5,4719;7,65;8,48;12,95;51,4385;5,4818;7,49;8,53;12,75;51,4686;5,4723;7,09;8,02;11,79;51,4390;5,4650;6,45;7,38;11,21;51,4528;5,4851;7,58;8,50;12,20;51,4320;5,6272;8,98;9,94;14,26;51,5923;5,7812;9,22;10,24;17,12;51,5305;5,2846;8,34;9,40;15,17;51,3565;5,6358;6,20;6,95;12,09;51,5836;5,5481;7,50;8,62;12,52;6,81;7,83;12,53;51,4735;5,6530;6,50;7,55;11,54;51,4693;5,6348;5,87;6,80;10,38;51,4775;5,6568;5,67;6,64;10,33
2021-07-26 00:00:00;2021-07-26 02:00:00;51,4379;5,3581;9,92;10,85;14,05;9459;51,5108;5,3607;8,83;9,76;14,52;51,4915;5,4392;6,45;7,36;12,08;51,4025;5,3514;14,47;15,37;18,98;51,4570;5,4384;5,28;5,88;9,29;51,4464;5,4483;6,98;7,69;11,04;51,4422;5,4844;7,13;7,87;10,89;51,3706;5,1565;9,54;10,28;13,83;51,4454;5,4854;7,03;7,80;10,78;51,4415;5,4714;6,69;7,47;11,36;51,4815;5,5199;5,77;6,49;9,99;51,4681;5,3901;7,21;7,97;11,69;11903;51,3468;5,3887;9,35;10,33;14,49;51,4136;5,4708;6,63;7,29;10,40;51,5697;5,3113;9,42;10,27;14,58;51,4332;5,5198;5,80;6,61;11,88;51,4372;5,4233;6,93;7,79;11,47;51,4584;5,4050;9,23;10,23;13,48;51,4448;5,4788;7,42;8,24;11,57;51,4546;5,3887;7,24;8,02;11,39;11357;51,4491;5,4569;9,32;10,17;13,61;51,4355;5,4799;5,48;6,12;9,90;51,4375;5,4517;7,37;8,07;11,49;51,4797;5,4751;5,46;6,10;9,12;51,5295;5,4719;9,49;10,32;14,46;51,4387;5,4819;8,43;9,31;13,07;51,4686;5,4723;8,46;9,42;12,66;51,4390;5,4650;7,26;8,08;11,61;51,4528;5,4850;9,03;9,90;13,04;51,4320;5,6272;8,87;9,79;13,57;51,5923;5,7812;10,15;11,10;16,83;51,5305;5,2845;12,46;13,84;19,16;51,3564;5,6358;6,16;6,74;10,85;51,5836;5,5481;9,56;10,97;15,06;6,57;7,48;11,79;51,4735;5,6530;6,25;7,11;10,32;51,4693;5,6349;5,60;6,40;9,76;51,4776;5,6568;5,74;6,63;10,12
2021-07-27 00:00:00;2021-07-27 02:00:00;51,4379;5,3581;18,59;20,90;25,26;10295;51,5108;5,3606;13,40;15,12;20,81;51,4915;5,4392;11,83;13,53;19,41;51,4025;5,3514;21,92;24,18;29,45;51,4569;5,4383;11,24;12,61;16,99;51,4464;5,4484;13,80;15,33;19,31;51,4422;5,4844;14,28;15,73;19,82;51,3706;5,1565;15,16;16,54;20,87;51,4454;5,4854;13,78;15,39;19,26;51,4415;5,4714;13,63;15,25;19,81;51,4815;5,5199;10,85;12,34;16,60;51,4681;5,3901;14,09;15,71;20,29;12680;51,3468;5,3886;16,31;18,15;23,29;51,4135;5,4707;14,51;16,22;20,09;51,5696;5,3113;13,95;15,29;20,18;51,4332;5,5197;11,30;12,79;17,85;51,4372;5,4233;12,48;14,30;19,15;51,4584;5,4050;17,71;19,92;24,37;51,4446;5,4787;14,62;16,40;20,56;51,4546;5,3887;15,50;17,30;21,51;11888;51,4492;5,4569;17,67;19,49;24,05;51,4355;5,4799;12,62;14,02;18,60;51,4375;5,4517;13,58;15,16;19,62;51,4797;5,4751;12,13;13,40;17,04;51,5295;5,4719;15,54;17,05;22,33;51,4388;5,4820;16,67;18,55;22,81;51,4686;5,4723;16,88;18,79;23,19;51,4390;5,4650;14,89;16,53;20,87;51,4528;5,4851;17,38;19,12;23,54;51,4320;5,6272;17,37;19,28;24,40;51,5923;5,7812;17,39;19,57;26,93;51,5304;5,2845;18,05;20,66;27,58;51,3564;5,6359;12,14;13,36;18,60;51,5836;5,5481;15,46;17,81;22,08;15,21;17,08;22,54;51,4735;5,6530;13,21;15,25;19,38;51,4693;5,6348;13,03;14,74;18,90;51,4774;5,6567;12,70;14,79;18,82
2021-07-28 00:00:00;2021-07-28 02:00:00;51,4379;5,3582;6,86;8,06;12,90;8512;51,5108;5,3606;5,59;6,79;12,93;51,4915;5,4392;4,28;5,42;12,31;51,4025;5,3514;11,32;12,37;16,93;51,4568;5,4383;4,15;4,96;9,68;51,4465;5,4483;5,02;6,17;11,86;51,4422;5,4844;5,47;6,55;10,69;51,3706;5,1565;6,27;7,23;12,15;51,4454;5,4854;4,82;5,79;9,73;51,4415;5,4715;4,97;6,19;12,54;51,4815;5,5199;3,90;4,81;9,74;51,4681;5,3901;4,71;5,62;10,70;7941;51,3468;5,3887;6,87;7,70;13,05;51,4136;5,4707;4,94;5,88;9,85;51,5696;5,3114;5,42;6,34;12,62;51,4332;5,5200;4,41;5,45;11,52;51,4372;5,4233;5,41;6,54;11,95;51,4584;5,4050;6,67;7,86;12,69;51,4447;5,4787;4,97;6,00;10,66;51,4546;5,3887;5,25;6,44;11,07;8743;51,4492;5,4569;6,31;7,48;12,22;51,4354;5,4799;3,76;4,79;9,73;51,4374;5,4516;5,39;6,14;11,09;51,4797;5,4751;3,50;4,49;8,48;51,5295;5,4719;6,11;7,08;12,37;51,4386;5,4817;6,36;7,53;12,22;51,4686;5,4723;5,62;6,74;11,16;51,4390;5,4650;5,11;6,34;11,05;51,4527;5,4852;6,24;7,29;11,85;51,4320;5,6272;7,40;8,47;13,32;51,5923;5,7812;7,55;8,67;17,48;51,5305;5,2846;8,58;10,06;18,53;51,3563;5,6359;4,93;5,81;11,80;51,5836;5,5481;5,43;6,70;11,78;5,26;6,46;12,11;51,4735;5,6530;4,88;5,99;10,53;51,4693;5,6347;4,34;5,40;9,87;51,4775;5,6567;4,72;5,89;9,98
